reviewId,userName,score,content,thumbsUpCount,at
e2420530-e3f5-4ff8-a6e5-79cbfb166f7e,Pengguna Google,3,hai cici bagus karakter nya cuma fitur bikin karakter nya sudah di hapus tapi mohon maaf ci ada 1 lagi saya menghpus kata banyak tapi kok jadi lupa ingatan ya alur cerita karakter nya saya jawab iya yang dari awal tiba tiba jadi iya apa nih saya selalu membantu itu bagaimana ya tolong dibenarkan agar karakternya tidak mudah lupa ingatan kata,0,2025-09-06 09:58:29
2b94293c-1b52-429b-973a-a2d20159c54c,Pengguna Google,5,sangat baik melayani,0,2025-09-06 09:54:15
6b9d152e-9e55-49b9-b8cd-4b4ae6da1bfb,Pengguna Google,5,good👍,0,2025-09-06 09:45:17
4b310733-8ca8-4a4a-87b8-23af7abe3841,Pengguna Google,1,karna tidak bisa membuat foto jadi miniatur trend,0,2025-09-06 09:41:58
d249280e-2d9d-40ab-b9db-56b9a15e7947,Pengguna Google,1,app ga sesuai malah buat nilai aku jelek 🙄,0,2025-09-06 09:25:50
5046202d-e4c1-4cd0-ab6e-c2ca2acf2c2c,Pengguna Google,1,pler.,0,2025-09-06 09:18:32
5b696111-7a07-4188-9d34-51a6233e51c7,Pengguna Google,4,agus,0,2025-09-06 09:13:07
749e5673-0d1a-4c0b-ad1d-0821d6321013,Pengguna Google,5,Aplikasi yang bagus dan sangat membantu saya untuk mengerjakan PR. 👍🏻,0,2025-09-06 09:05:26
93635c6b-9dde-430f-b339-edeb97af93fd,Pengguna Google,5,💋,0,2025-09-06 08:56:59
975bace6-e334-469c-a73d-df2f462005dc,Pengguna Google,5,cici seru banget bisa main tebak tebakan semenjak aku tau Cici nilai aku nggak pernah rendah lagi dan Cici ngasih banyak informasi penting dan berguna terimakasih cici I love you too 🌟🌟🌟🌟🌟,0,2025-09-06 08:56:04
64eedbe3-2ad2-4def-a8ea-69fdc777eef3,Pengguna Google,1,gua pake aplikasi Cici malah jawaban soal gua banyak yang salah.yang bener aja lah ini aplikasi,0,2025-09-06 08:48:49
a3b084e7-afee-43da-9647-60f395a22737,Pengguna Google,5,tingkat kan lagi untuk bisa mendukung veo3,0,2025-09-06 08:27:09
f2e11439-2d3e-498e-991d-1f80d278d3b3,Pengguna Google,5,cici bisa ngasi tau apa yang saya mau,0,2025-09-06 08:02:47
e0b03a81-eb92-4d33-9327-2e4aa560c6a1,Pengguna Google,5,"sangat membantu ,kalo aku sedang kesulitan",0,2025-09-06 07:58:13
449f81c1-475e-452b-a3c3-caf205c7d10c,Pengguna Google,2,"dari segi lumayan bagus tapi dari percakapan dan jawaban sering ngaco dan gambar yang sering ngaco juga contoh saya ingin gambar 1 bunga dan 1 pria yang memegang nya nah udah jadi lalu saya tambahkan bunga nya eh si pria nya hilang jadi aneh gitu dan juga jawaban a, b, c, d, e, dan seterusnya sering ngaco+pas coba ke aplikasi contohnya gemini itu beda yang di cici a eh yang di gemini b, jadi saya coba hitung eh bener yang b jadi kataku kurang sih cici mah mana sering update lagi updatenya aneh🤦",0,2025-09-06 07:49:45
c8bf8534-f636-4e63-a994-4a608e616505,Pengguna Google,5,bagus banget.. aku suka,0,2025-09-06 07:42:51
5bfd4eba-1307-4b9f-9bd5-a3351aa5fef7,Pengguna Google,4,ˢᵉʳᵘ,0,2025-09-06 07:42:48
12ceefb9-9049-4c5b-b382-546921ea3aee,Pengguna Google,5,"menurut ku sih bagus tapi masih ada jawaban yg salah, tapi it's Oky untuk itu, terimakasih karena udh berusaha membantu menjawab 😁😁",1,2025-09-06 07:09:23
6e30d705-503d-4379-be0c-937eac5c5b44,Pengguna Google,5,aplikasi cici bagus tapi aku pakai cara cici eh aku nilai nya jelek tapi ini juga tetap bagus sih🩷🙏👍,0,2025-09-06 07:08:56
2f5308c2-1874-4b8d-905b-0c629206317c,Pengguna Google,5,Bagus banget bisa nanya hal sepuasnya keren,0,2025-09-06 06:56:55
e71a4e04-aa49-4964-9647-40313868f038,Pengguna Google,1,aplikasi monyet iklan rendaahin chat gpt sok lebih pinter malah ejek in jangan download,0,2025-09-06 06:46:40
f56ca2e9-c6d6-4443-b6ac-acb52b508605,Pengguna Google,5,seru,0,2025-09-06 06:35:46
33cdc2f2-7fdb-4b3b-ac7d-f7a14608adf1,Pengguna Google,5,aplikasi pintar,0,2025-09-06 06:11:23
0037a067-3925-4417-95e0-27a18c86fbf4,Pengguna Google,5,"jujur saya bener"" bangga banget punya ini aplikasi. udah gratis, banyak fitur nya, dan yang paling bikin saya puas adalah ini aplikasi bisa sangat membantu perjalanan bisnis saya. tetap pertahankan kualitas nya ya devv. terimakasih sudah menciptakan aplikasi ini. sehat selaluu🙌",6,2025-09-06 05:54:07
19159c98-6c43-46c2-bec1-17e5ccbfa3ec,Pengguna Google,4,Bod Bot,0,2025-09-06 05:27:35
9d21cef9-b9dc-4baa-9e50-86677c5f7628,Pengguna Google,1,SANGAT KESAL NILAI SAYA 0 GARA-GARA CICI MEMBUAT NILAI SAYA NURUN AWALNYA SAYA COBA Tiba-tiba TUTUN TANGGUNG JAWAB LU CICi,0,2025-09-06 05:26:45
92d0de03-64e0-4229-86df-26e2bee081e6,Pengguna Google,5,Pro live navigasi peta,0,2025-09-06 05:18:31
13a19e4d-f1a4-4890-aefb-10357cf2e34d,Pengguna Google,5,WAUU. APLAKASI CICI. INI. SAMGAT. BERGUNA. UNTUK. ANAK. ANAK. DanBERMANFAAT. DAN. BANYAK. ILMU. SOSIAL. UNTUK. ANAK. ANAK. SEMOGA. DI. JAWAB. DANGA. KAKA. CICI. ASISTEN. AI. CERDAS. ASAALAMULAIKUM♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡!!!!!!!!!!!!!!!!!!!!!!!,0,2025-09-06 05:15:27
01ce1806-57fc-47bf-bac6-6d248b3412fe,Pengguna Google,2,aplikasi nya selalu berbicara ga bisa diam,0,2025-09-06 05:13:49
7aa94e08-240c-4fd4-b94e-5f24f3f9f59d,Pengguna Google,5,Karena bisa membantu saya belajar terimakasih cici,0,2025-09-06 05:13:38
e421c92f-a342-4dd0-b00a-87b2ff588756,Pengguna Google,4,Cici kenapa GaK bisa edit video,0,2025-09-06 05:08:01
08c4cd91-07c0-4b8b-adae-27fbbfd1f42b,Pengguna Google,5,sangat membantu,0,2025-09-06 05:03:27
89b3d2e3-38d4-4f5d-8d3c-55fac8665c4f,Pengguna Google,5,aplikasinya keren banget,0,2025-09-06 05:00:31
a705a6de-3c84-4ac0-bec3-4b0a2a7d91b2,Pengguna Google,5,aplikasi nya sangat bagus dan gratis,0,2025-09-06 04:55:24
bc9f7973-ea6c-4c12-9d80-88b11d3e6f62,Pengguna Google,5,emang kayak temen sendiri,0,2025-09-06 04:52:01
72ea928b-c647-48e8-ab74-fe72074e1a4e,Pengguna Google,5,stecus,0,2025-09-06 04:22:31
5c7d6fb7-2734-44d7-885c-6f0aa34150af,Pengguna Google,1,ku kasih soal harus sesuai dengan pertanyaanya malah jawabanya caranya beda yang ada di foto yang ku kirim😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,0,2025-09-06 04:10:52
a27664f9-8d21-4a22-b1c4-0c76a5f1f937,Pengguna Google,4,ruckecei ee,0,2025-09-06 03:50:30
a9345062-f6f9-481a-94f9-d57cd4df9143,Pengguna Google,3,ok🆗,0,2025-09-06 03:49:34
d0989b75-894e-4825-8960-9c49e226c7f0,Pengguna Google,5,apk bagus banget,0,2025-09-06 03:43:54
253ba015-c28c-4f3b-a8e6-064863653efe,Pengguna Google,5,"apk sudah sangat baik, dan jangan lupa ""it's free.."" tapi masalahnya adalah ketika ai atau Cici membacakan kalimat atau kosa kata yang berbahasa lain pada saat kita dengan bahasa negara kami, ai/Cici membacakan dengan sesuai bentuk huruf kalimat. jadi ketika seseorang sedang belajar bahasa Inggris, itu akan mempersulit orang tersebut karena pelafalannya yang tidak sesuai khas dari bahasanya. mohon di perbaiki🙏.",1958,2025-09-06 03:31:38
fb6355fe-d7b7-4e48-9866-eb6efb9492ea,Pengguna Google,5,aplikasi cici sangat bagus untuk saya dan dia juga bisa membantu saya ketika saya meminta bantuan,0,2025-09-06 03:26:48
4460284d-b2c1-494d-9a8c-20b47ab82ff9,Pengguna Google,2,tidak bagus aplikasi nya jelek kali,0,2025-09-06 02:08:13
031fe59b-b599-4297-83e9-ccd840f66543,Pengguna Google,5,bagus,0,2025-09-06 02:07:16
7ac606ee-2a81-4800-b642-89d71c7d586e,Pengguna Google,5,aplikasi ini sangat bagus,0,2025-09-06 01:58:52
8cf50013-01d9-48fe-9ce6-3d78f05f599f,Pengguna Google,1,hei Cici kamu ngeselin Banget aku lihat di YouTube shorts tiba tiba ada iklan aplikasi Cici dan dia meremehkan chatGPT padahal aku pakai chatGP untuk ngerjain tugas dengan benar aku langsung nilai 💯 aku coba kamu malah ngawur nilai aku jadi 20 😠😠😠😠😠 aku malu,0,2025-09-06 01:52:44
4aa583cc-9fe7-4730-a0a1-2ea3a35cea55,Pengguna Google,1,bosokk,0,2025-09-06 01:47:43
39e5fddd-02ff-4b18-a8cf-693e6df5c29e,Pengguna Google,5,sangat bagus dan sangat berguna 👍👍😍,0,2025-09-06 01:22:48
b37b664c-8a9c-4747-97ee-2847f505a333,Pengguna Google,4,Cici selalu benar!!!!,0,2025-09-06 00:57:44
8bd5ca2e-d284-4f62-ad66-8e8090871c98,Pengguna Google,5,"aplikasi ai terbaik, unduh untuk jawaban cepat!!",0,2025-09-06 00:01:15
64214a70-20c1-442b-9569-badb445b0324,Pengguna Google,5,waw aplikasi yang sangat membantu 👍,0,2025-09-05 22:54:04
b1d1837f-c58a-4daf-8172-1a9c538aceae,Pengguna Google,5,semoga menjadi lebih baik fyp,0,2025-09-05 22:26:12
a712bb40-c871-477d-9b96-3b11acc7a003,Pengguna Google,1,banyak iklan,0,2025-09-05 22:11:28
04e0dd21-f3ed-4fac-bbf7-dfc53c10d8c8,Pengguna Google,5,Cici: Asisten AI Cerdas,0,2025-09-05 19:09:19
fbea806d-39f8-4f4c-8912-e770422b4a44,Pengguna Google,3,"lebih bagus kalau bisa buat video juga, jika bisa aku kasih bintang lima 5⭐🌟✨",0,2025-09-05 18:46:51
ba3a524f-f8b1-4fdc-af73-660bca056770,Pengguna Google,5,"Aku senang memakai aplikasi ini sangat sangat suka, setiap aku tanya jawabannya selalu nyambung dan memuaskan cuma kadang aku kesel kalau harus update terus aplikasinya tapi untuk yang lainnya udah bagus 👍",0,2025-09-05 16:43:09
373a2ce3-edb5-41be-b3f9-270219448996,Pengguna Google,5,aplikasi ini sangat bermanfaat sekali,0,2025-09-05 15:46:01
5c374955-f264-4a66-8974-de1c4393e3c4,Pengguna Google,5,cici bisa bikin ngerjain tugas lebih cepat,0,2025-09-05 15:34:40
2f3cae00-6db1-4a2d-8110-091a20b08006,Pengguna Google,5,mantap,0,2025-09-05 15:24:54
5e64b200-e54e-49ac-9a63-85cb56e84e89,Pengguna Google,5,bagus banget kak tapi tolong ya kita bisa bicara dengan ai yang kita bikin,0,2025-09-05 15:16:23
4cd75091-edb6-444c-9082-ca7fb8bd82ee,Pengguna Google,5,"bagus2 aku suka ama cici ni, tapi knp lama2 jadi gak nyambung si , aku capek jelaskan nya sampai panjang tapi masi aja salah dia nya dan aku slalu sering di suruh untuk update aplikasi ni lagi dan lagi, baru update 3hri lalu ini di suruh lagi update. ah sudah lah pokoknya ni cici sangat bagus👍. cuma harus banyak sabar sama cici.",17,2025-09-05 15:10:02
5eea9bc1-a4a3-4882-996e-ae4b51015e37,Pengguna Google,2,banyak kekurangannya,0,2025-09-05 15:02:38
ae4b16cf-7142-483b-b824-8dafb225f756,Pengguna Google,5,bagus sekali tapi dimohon mikrovonya di nyalain agar bisa mengobrol dan nggak usah ngetik,1,2025-09-05 15:01:59
c397b207-6ed2-4bfa-b742-834df9c007c5,Pengguna Google,5,sangat efektif dalam menyampaikan jawaban tugas Paling Top,10,2025-09-05 14:46:30
5a83834c-3bc3-430c-9d8d-d9b291987f1b,Pengguna Google,5,"lumayan bisa membantu pekerjaan ,tugas",0,2025-09-05 14:37:43
c8dceb58-bc7b-424e-aa85-4c4be620caaa,Pengguna Google,3,mayan,0,2025-09-05 14:23:20
3fb72ba3-cc07-4cc6-b737-efc5fb623730,Pengguna Google,5,suka banget sama aplikasi Cici ngebantu bgtt!!,0,2025-09-05 14:22:33
a7ad18da-3528-415c-b166-bb8fff82f324,Pengguna Google,1,"ngapain lawan GPT, kamu masih salah upppsss🥱🥱😹😹",0,2025-09-05 14:19:56
a57d9470-c4f1-439d-9198-1aa42cf1a30d,Pengguna Google,5,bisa membantu saat belajar,0,2025-09-05 14:07:13
f16c3d7b-0bf5-4a74-b121-a26d4a79a49e,Pengguna Google,5,bagus dan menyenangkan,0,2025-09-05 14:07:13
2e384d7c-7bb3-48f7-a5a3-87b4a3e54eba,Pengguna Google,5,wihh baguss bangetttt nihhh cici,0,2025-09-05 14:03:09
e129bb83-d169-40b7-a5c0-cc1c8ee39a39,Pengguna Google,5,baguss,0,2025-09-05 13:58:06
8c1166aa-d20f-4153-8516-95279f99db12,Pengguna Google,2,"saya kasi bintang 2 dulu, karena menurut saya sebagi mode AI sehatusnya cici sudah bisa mengedit foto dengan bagus sesuai dengan permintaan, contoh ketika mengatikan kostum tanpa harus merubah penampilan gambar atau bentuk tubuh dari gambar, saya harap kedepanya cici semakin cangih dalam mengedit,foto/gambar karena di zaman sekrang hal itu sangat penting",126,2025-09-05 13:56:21
6eb277f7-971f-49d5-8c89-77d6c7aaabec,Pengguna Google,5,aplikasi yang baik dan bagus,0,2025-09-05 13:45:08
5a0000d2-6835-4cf4-a038-53bb8e8dd21b,Pengguna Google,5,aplikasi sangat bagus,0,2025-09-05 13:25:24
1ed6367f-0aba-49bb-9efd-205fe055e274,Pengguna Google,5,Cici ini dapat membantu mengerjakan tugas dari matematika sampai pjok saya sangat salut dengan Cici karna Cici hebat dapat mengetahui informasi yang sangat banyak Cici ini juga bisa kita ajak mengobrol tetapi kekurangan nya tidak ada parah sekali jika masih ada orang yang ngereting bintang satu hanya untuk bikin emosi sekian dari saya jika ada salah kata mohon maafkan dan saya tidak menyindir sekian terimakasih🙏☺️,0,2025-09-05 13:22:45
de4f98d7-2cd3-44e2-a52f-2ec861f01aca,Pengguna Google,5,kerena mampu untuk manjakan PR,0,2025-09-05 13:19:35
fd9f75fc-feff-4933-b149-56653bcb8a37,Pengguna Google,1,tidak sesuai dengan yg saya minta,0,2025-09-05 13:09:23
238ae3ab-a442-4b45-bdc8-792caf1684e4,Pengguna Google,5,keren,0,2025-09-05 13:02:54
16aa2fc8-a2cd-4406-ad7c-b528cc636638,Pengguna Google,4,Ini sangatlah membantu,0,2025-09-05 12:47:49
6e9bb6bb-564d-49b3-afc5-38518fe90814,Pengguna Google,2,"ya ampunnn!, Al ku gak bisa pake bhs indo saya orng indo ya aku udh gk belajar bhs lain lgg!",0,2025-09-05 12:36:27
5fdf678a-d24b-4094-9a55-b5cbca1c93e7,Pengguna Google,1,gk pas niali anak saya 12,0,2025-09-05 12:28:16
815bf88c-db79-4425-8fcd-698b88525c51,Pengguna Google,1,pakai Cici aneh setiap aku foto gambar dia malah baca yang bangunan gambar nya harus nya kan jawaban tulisan yang titik titik itu ini Cici bikin aku bingung sampai aku dapet nilai 0 dan berdiri di lapangan mending gw tanyain temen gw aja tadi buat tulis yang mana gtw bintang satu aja gak suka gunain Cici lagi lebih baik chatGPT malahan lebih bagus,0,2025-09-05 12:21:16
5a518bd9-1455-41de-94b0-2d1faa3d54c9,Pengguna Google,5,aplikasi nya bagus banget bisa membantu menemukan solusi dalam setiap permasalahan apa lagih buat belajar enak banget oy tinggal tanya Cici😎😎,1,2025-09-05 12:05:00
6c53344a-90bc-423f-afcf-59f907c98ca4,Pengguna Google,4,aplikasi ini bagus,0,2025-09-05 11:59:54
cef57c4a-6e87-4469-b9c7-46bd7fb7cc80,Pengguna Google,5,cici sangat bagus dan jawabannya pun sesuai dengan jawabannya 😊,0,2025-09-05 11:51:25
b5cd9bb6-426d-4eea-b831-387d6fea6f93,Pengguna Google,5,membantu bgtt kalo ada pr sukaa😍😍,0,2025-09-05 11:27:28
72ed9729-5020-44b5-b3ab-fe21066a0647,Pengguna Google,1,"ini apk selalu muncul di beberapa game saya sangat kesal karena spam iklan,aku kasih b 1 karen spam,",0,2025-09-05 11:23:02
d9444b8b-a539-411d-90d6-8b4b59f4c13b,Pengguna Google,3,Aplikasi sih bagus tapi ada yang kurang Karena kurang foto aku minta foto tapi tidak keluar tolong penciptanya buatkan gambar dan aku buat kerja sekolah tidak bagus karena nilai ku jadi rendah,2,2025-09-05 11:07:34
19b82774-18bf-4ba8-8958-5027c6d6fe1e,Pengguna Google,4,lumayan membantu😊,0,2025-09-05 11:07:02
37a6ccff-d41c-4c28-b045-5f34b1b42519,Pengguna Google,5,wah ak ganteng,0,2025-09-05 11:04:11
d2e619aa-d92d-4433-8b2e-5b21e96a0e31,Pengguna Google,1,ga bagus skipp,0,2025-09-05 11:01:01
06b1f387-c291-44b4-af62-724a2edd7a04,Pengguna Google,5,aku suka sama jawaban nya,0,2025-09-05 10:49:43
39b35111-11b3-48d1-bf98-ef4855a9dc0c,Pengguna Google,5,seru banget bisa untuk curhat bertanya pokok nya ini ai Ter debes sih,0,2025-09-05 10:45:49
dcbf4876-6099-493e-bf73-0de77e2c8065,Pengguna Google,4,bagus walaupun sering nge lag....,0,2025-09-05 10:34:44
8440770b-0ce9-4b95-93d5-f77e607f9d3d,Pengguna Google,4,hehehehe,0,2025-09-05 10:32:29
87bcc0a5-4d6e-45d1-a16a-a4caa1e8ec19,Pengguna Google,1,cicinya bodoh saya kasih soal malah jawabnya kaya saya gak tau,0,2025-09-05 10:31:29
71872057-9ed3-48c8-bb23-a169b5782ed8,Pengguna Google,1,cacat nggak bisa jawab pertayaan yg saya kasih.,0,2025-09-05 10:24:35
4f4f8dcb-f5b1-4aec-a94e-4ced9ec52734,Pengguna Google,1,Ai nyindir Ai😹🤭,1,2025-09-05 10:24:23
ce4b6ad2-a967-483a-94b2-b2f9a1923cfa,Pengguna Google,5,"cici keren kok, trimakasih cici",0,2025-09-05 09:30:15
0175734c-5125-457a-a0df-2f8b04fe9787,Pengguna Google,5,keren cepat dan mudah gratis lagi dan sangat membantu pekerjaan saya terima kasih 🙏👍,0,2025-09-05 09:21:38
1b9f5d25-f891-4b32-b1b1-132663aa26c8,Pengguna Google,5,app ter the best keren sangat membantu,0,2025-09-05 09:20:38
5b5713e0-cfbb-4629-bc24-582e33f209b9,Pengguna Google,5,bagus,0,2025-09-05 09:09:45
df61fe81-da32-45d6-b865-104d0851d659,Pengguna Google,5,okeyyyy,0,2025-09-05 08:58:50
52478d0f-205a-4ad2-9e2d-82ff00c71fdd,Pengguna Google,5,bagus banget aku bisa pelajari semua ini sangat mudah digunakan aku bisa belajar banyak hal tentang matematika,0,2025-09-05 08:36:41
ede28e24-df52-4be6-b251-5aa4684d0b6b,Pengguna Google,5,"Bagus,sangat berguna",0,2025-09-05 08:35:15
40a4031f-d709-455c-907c-17c3157acd42,Pengguna Google,4,okey lah cici,0,2025-09-05 08:09:35
df5551fb-27a9-4e44-8eb1-5f815ad38183,Pengguna Google,5,aku Sangat senang ☺️ sekali karena menggunakan aplikasi ini aku sangat terbantu sekali,0,2025-09-05 08:07:25
44b0c453-539a-4a15-8a08-af591f109149,Pengguna Google,5,"aplikasi cici bagus banget, apalagi fitur gambar AI nya hasilnya realistis sesuai keinginan dan waktu generatingnya tidak lama, sangat membantu untuk membuat konten",7,2025-09-05 07:59:47
ac1a6fdb-7111-401c-b73a-ac2356635586,Pengguna Google,5,aku belom nyoba tapi kata temen ku bagus,0,2025-09-05 07:51:57
e43909fd-2bbe-416a-a7b1-b359d2532bff,Pengguna Google,5,aplikasi ini sangat bagus,0,2025-09-05 07:51:09
55ac21d5-3dfe-4fe4-a07f-85bd5b8bcf2c,Pengguna Google,5,sangat cocok untuk kalian yang malas ngetik kalo mau cari jawaban,0,2025-09-05 07:49:46
359a0715-32f0-4655-aa29-c49a57d33e61,Pengguna Google,4,suaranya cici nya tidak natural. mengganggu sih.,0,2025-09-05 07:40:58
b2dddd88-eef9-42ed-a7f2-3ccc33e3c1dd,Pengguna Google,1,muncul mulu lu di tiktok apk kontoI,0,2025-09-05 07:39:54
7147caff-0455-471c-8d67-5856b7ce150b,Pengguna Google,3,"Pelayanan dah lumayan cuman ni ya jangan update mulu napa abisin data njing sesekali aja update tu ini baru seminggu update dah update lagi, sama tampilin miniatur ai yang lagi trend itu harus sesuai tpi, aku dah coba tpi gk sesuai sama yang aku mau mohon di bantu ya",7,2025-09-05 07:33:47
df2b9bad-166f-4175-85e8-f7159cd1a064,Pengguna Google,1,apk jembud,0,2025-09-05 06:54:17
9c5e77f7-a275-498e-bbec-4e265b5892c8,Pengguna Google,5,bagus,0,2025-09-05 06:51:15
c6cb59f5-c4a0-4d77-9481-02c01e03f4fb,Pengguna Google,1,katanya Cici bisa melakukan pr sekolah tapi kok gw pakai Cici jawabannya salah semua😭😭,0,2025-09-05 06:28:25
8eda0410-7269-41d0-aa92-d2676023a7b7,Pengguna Google,5,cepat jawabnya dibandingkan AI yang lain,0,2025-09-05 06:16:48
a09edd45-4e59-4a3a-b761-83fa58da15c1,Pengguna Google,5,Ainun yainuhu,0,2025-09-05 06:15:03
c8f3075d-0b96-4007-b4ea-1cf288b857e6,Pengguna Google,5,Cici memang the best banget bagi semua orang aku suka Cici Cici ini adalah hidup masalah dengan aku sendiri kalau ada yang susah pasti Cici dijawab the best Cici terima kasih sudah membantuku dari awal sampai akhir itu yang terakhir sampaikan pada Cici terima kasih banyak banget Cici sudah membantuku tugas apa bahan gabutan aplikasi ini adalah aplikasi terkeren yang aku dapatkan dari play store dan play store fungsi aplikasi aplikasi ini terima kasih banyak cici aku nggak bisa hutang Budi sama!,14,2025-09-05 06:06:05
0b10aaf0-0ea4-4b98-9064-6a39bb2ee26c,Pengguna Google,1,Soanya saya masih anak kecil,0,2025-09-05 06:01:09
0ee8dfea-6c5f-4ff2-a539-83f8a74a5984,Pengguna Google,5,aplikasinya pintar terus aku suka banget pakainya kalau pakai bikin PR,0,2025-09-05 05:51:30
9fa05c1b-15cf-4614-b114-926f422658a4,Pengguna Google,1,"Ai toIoI masa 1+1 semudah itu di jawab 4 gajelas ni Ai mana merendahkan chat gpt lagi lama"" gw do'ain ni Ai bangkrut Aminn.",2,2025-09-05 05:41:46
63e6ccee-f40f-4721-8834-92ca30bbb964,Pengguna Google,5,bagis bngt buat blajar,0,2025-09-05 05:38:42
74928d83-a524-47c3-a1a8-3573ec1fe1fb,Pengguna Google,5,sangat cerdas sekali ! 😍,0,2025-09-05 05:24:48
72a639c3-abbd-4778-a8be-52d12f9b541b,Pengguna Google,1,"kenapa sih kalo soal perkalian susah dijawab?!! anak TK aja bisa perkalian!!! masa Cici ini gabisa perkalian!?? sumpah, aku udah cape Ama cingcong ini!!!!😭😭 siapa sih yang ciptain Cici?!! dia cantik tapi IQ rendah😒 bisanya jawab pertanyaan aja!!!! CK!!",0,2025-09-05 05:18:01
6b3d8534-dedf-41b7-a98e-69bd14902a60,Pengguna Google,1,"di tanya ""2x2"" Malah di jawab 4🗿",0,2025-09-05 05:13:23
485855cb-50ad-4397-9a29-f0b31163db68,Pengguna Google,5,aplikkasi ini membantu saya bekerja dan membuat ide ide menarik,0,2025-09-05 04:48:29
68d45961-5724-4148-8e7f-de0fee8ff0c4,Pengguna Google,4,ahhh......^^ mantapp,0,2025-09-05 04:36:57
e832cc96-6095-4f95-bb90-163e57d19555,Pengguna Google,5,Cici pinter bget,0,2025-09-05 04:32:51
73830cdb-3478-4661-805e-6c8c55b7e5b1,Pengguna Google,5,🥰,0,2025-09-05 04:28:58
43fb0adb-335b-48ae-aace-e809ade23f85,Pengguna Google,5,Saya suka dengan cici i lov yu 💗💗💗💗💗💗,0,2025-09-05 04:22:44
c06bc371-1e68-4d82-ba67-feb91de91fa5,Pengguna Google,5,"aplikasi ini keren banget bagus dan bikin stres hilang bagus banget pokoknya aplikasi cici ini, makasih cici karena kamu hadir di play store semua stres kami jadi hilang, semoga kamu makin sukses dengan aplikasi ini semangat selalu 😊",0,2025-09-05 03:56:04
d69c07db-5ada-442e-85a4-93812456efd1,Pengguna Google,5,aplikasi ini sangat membantu untuk keseharian kita bagus bintang 5,0,2025-09-05 03:47:05
71fc3f26-414f-47ce-861b-f381013a8675,Pengguna Google,5,singkat saja ini sangat membantu ku,0,2025-09-05 03:31:57
3833f060-af20-48af-a90e-7c78965fdbf1,Pengguna Google,1,no komen,0,2025-09-05 03:28:22
496bbafc-8e80-42ba-9ca5-7b85bcd619ac,Pengguna Google,5,makasih cici,0,2025-09-05 03:27:41
3bd1f6b5-c0aa-4a6e-9179-2c9b2a25e59d,Pengguna Google,1,sangat menyesatkan gk benarrr,0,2025-09-05 03:26:42
3c6262ca-954d-4b89-b60a-be0536a8f53b,Pengguna Google,5,kemana perginya aplikasi anydor spring aku kangenn Dengan yaa udah lama banget anjay 🥹🥹,0,2025-09-05 03:24:51
dde39748-17e7-44dd-94e8-750e31c64324,Pengguna Google,5,ini jadi teman saya untuk membantu hal-hal yang lain,1,2025-09-05 02:46:58
05f2a529-114d-4867-bec8-27aa903c3af6,Pengguna Google,5,ashduvusickdudjhigi uurenga djey to mi yidi noo to mi sondu man to nii eh mi yidi yedh to dkie irheurgu man eoudbkeheiehkehdke yehugo haa,0,2025-09-05 02:40:25
9a53423b-b8da-4bec-bcc9-00849bcf18f9,Pengguna Google,1,"cici tuh gw hampir salah pas ulangan kelas 2 gw sekarang gak mau pake cici aja mending chat gpt enak nanti dapet 100 mending cici ada yang dapet 10,25 dah lah gw gak mau lagi dowload cici",0,2025-09-05 02:33:17
43cc06b2-fd6c-4869-a583-bfb968d8ac16,Pengguna Google,5,sangat bagus,0,2025-09-05 02:17:03
064199a3-6abb-40f0-83d1-3785f3c89366,Pengguna Google,4,kalo ngerjain pr itu langsung satset,0,2025-09-05 02:16:23
a3a91cee-bcd1-4579-a015-35030fb291b0,Pengguna Google,5,saya suka main ini apa lagi dia sering banget ya batu in aku bikin tugas hmmm,0,2025-09-05 02:08:13
50b2769b-78fa-4d94-b3ec-2073edb4cf7d,Pengguna Google,5,bagus. setiawan,0,2025-09-05 02:08:10
c5ec2fb0-0516-44fc-9379-7479dc933091,Pengguna Google,1,Gw Gamau Mendingan ChatGPT Wkwkwk Cici Banyak Jawabannya Yang Salah 😹😹😹😹,1,2025-09-05 02:05:04
e2e4a707-9b72-44ac-8f21-30f970898877,Pengguna Google,5,mantap si aplikasi ini baru kali ini Nemu aplikasi asisten Ai yang enggak ada iklan sukses selalu deflover,1,2025-09-05 02:02:37
baafa85e-d7af-4ef9-8ec8-1387e1f0dd41,Pengguna Google,5,aplikasi ini bagus,0,2025-09-05 02:01:10
0e7fb9f4-fe69-427a-9fd8-1464e93e7473,Pengguna Google,5,bagus tapi tidak bisa menggambarkan semuanya yang saya minta,0,2025-09-05 01:54:28
783706f0-576e-4499-96df-410257a716a9,Pengguna Google,1,tidak memuaskan,0,2025-09-05 01:52:36
e0148dd4-3ef5-4da2-88a5-e0029dc8d747,Pengguna Google,5,sangat bagus,0,2025-09-05 01:11:16
a62f074d-2d01-4adf-921e-c9867d2ea9ef,Pengguna Google,5,apk yg sangat bagus untuk membantu blajar,1,2025-09-05 01:08:45
055af546-0e10-4610-be42-02d11575d348,Pengguna Google,5,Ok,0,2025-09-05 00:50:17
8a7274c6-aa09-46dc-8ce3-91e81347df72,Pengguna Google,5,bagus jir,0,2025-09-05 00:38:25
